scenario	iteration	pop	ind	time	mean_len	total_seq	n_frag
OneGeneFlow	8	WE	5	0	104131.41025641025	97467000	936
OneGeneFlow	8	WE	6	0	98921.72211350294	101098000	1022
OneGeneFlow	8	WE	7	0	107361.22881355933	101349000	944
OneGeneFlow	8	WE	8	0	104783.95061728395	101850000	972
OneGeneFlow	8	WE	9	0	101147.69230769231	98619000	975
OneGeneFlow	8	WE	10	0	103657.08622398414	104590000	1009
OneGeneFlow	8	WE	11	0	100418.65284974093	96904000	965
OneGeneFlow	8	WE	12	0	100147.11934156378	97343000	972
OneGeneFlow	8	WE	13	0	107636.27353815659	108605000	1009
OneGeneFlow	8	WE	14	0	101884.8167539267	97300000	955
OneGeneFlow	8	WE	15	0	103347.17784877529	97043000	939
OneGeneFlow	8	WE	16	0	105644.20218037661	106595000	1009
OneGeneFlow	8	WE	17	0	99470.21943573668	95193000	957
OneGeneFlow	8	WE	18	0	101271.96652719665	96816000	956
OneGeneFlow	8	WE	19	0	97297.26890756302	92627000	952
OneGeneFlow	8	WE	20	0	102354.40414507771	98772000	965
OneGeneFlow	8	WE	21	0	105891.64086687306	102609000	969
OneGeneFlow	8	WE	22	0	98251.47347740667	100020000	1018
OneGeneFlow	8	WE	23	0	101994.61206896552	94651000	928
OneGeneFlow	8	WE	24	0	96046.99248120301	102194000	1064
OneGeneFlow	8	WE	25	0	93357.21493440968	92517000	991
OneGeneFlow	8	WE	26	0	102929.67942088936	99533000	967
OneGeneFlow	8	WE	27	0	100282.52427184465	103291000	1030
OneGeneFlow	8	WE	28	0	104533.12302839117	99411000	951
OneGeneFlow	8	WE	29	0	99590.40959040959	99690000	1001
OneGeneFlow	8	WE	30	0	95270.29804727646	92698000	973
OneGeneFlow	8	WE	31	0	105362.47544204323	107259000	1018
OneGeneFlow	8	WE	32	0	97481.98636806232	100114000	1027
OneGeneFlow	8	WE	33	0	109979.95545657015	98762000	898
OneGeneFlow	8	WE	34	0	111024.83069977426	98368000	886
OneGeneFlow	8	WE	35	0	109911.70212765958	103317000	940
OneGeneFlow	8	WE	36	0	102163.4121274409	99405000	973
OneGeneFlow	8	WE	37	0	100863.27345309382	101065000	1002
OneGeneFlow	8	WE	38	0	94855.25070955534	100262000	1057
OneGeneFlow	8	WE	39	0	96938.09024134313	92382000	953
OneGeneFlow	8	WE	40	0	98301.67014613778	94173000	958
OneGeneFlow	8	WE	41	0	101789.31140801644	99041000	973
OneGeneFlow	8	WE	42	0	102347.69230769231	99789000	975
OneGeneFlow	8	WE	43	0	95871.34502923976	98364000	1026
OneGeneFlow	8	WE	44	0	104744.80712166172	105897000	1011
OneGeneFlow	8	WE	45	0	102096.6735966736	98217000	962
OneGeneFlow	8	WE	46	0	97159.09090909091	102600000	1056
OneGeneFlow	8	WE	47	0	97466.60117878193	99221000	1018
OneGeneFlow	8	WE	48	0	104292.99363057326	98244000	942
OneGeneFlow	8	WE	49	0	107035.83426651735	95583000	893
OneGeneFlow	9	EA	0	0	104558.31739961759	109368000	1046
OneGeneFlow	9	EA	1	0	110154.20560747663	117865000	1070
OneGeneFlow	9	EA	2	0	101055.97722960151	106513000	1054
OneGeneFlow	9	EA	3	0	110609.00900900901	122776000	1110
OneGeneFlow	9	EA	4	0	107677.63157894737	114569000	1064
OneGeneFlow	9	EA	5	0	105002.79850746269	112563000	1072
OneGeneFlow	9	EA	6	0	103753.30812854442	109771000	1058
OneGeneFlow	9	EA	7	0	106388.73239436619	113304000	1065
OneGeneFlow	9	EA	8	0	108910.3448275862	110544000	1015
OneGeneFlow	9	EA	9	0	104577.1632471008	117231000	1121
OneGeneFlow	9	EA	10	0	109014.85148514851	110105000	1010
OneGeneFlow	9	EA	11	0	102334.6043851287	107349000	1049
OneGeneFlow	9	EA	12	0	107794.47004608295	116957000	1085
OneGeneFlow	9	EA	13	0	101292.86376274328	109295000	1079
OneGeneFlow	9	EA	14	0	103211.19842829077	105069000	1018
OneGeneFlow	9	EA	15	0	106236.66978484565	113567000	1069
OneGeneFlow	9	EA	16	0	107592.97912713472	113403000	1054
OneGeneFlow	9	EA	17	0	110725.28517110266	116483000	1052
OneGeneFlow	9	EA	18	0	113335.80705009277	122176000	1078
OneGeneFlow	9	EA	19	0	101647.60147601477	110186000	1084
OneGeneFlow	9	EA	20	0	105377.30627306273	114229000	1084
OneGeneFlow	9	EA	21	0	109362.87313432836	117237000	1072
OneGeneFlow	9	EA	22	0	103451.64319248826	110176000	1065
OneGeneFlow	9	EA	23	0	108281.33704735377	116619000	1077
OneGeneFlow	9	EA	24	0	108841.70616113744	114828000	1055
OneGeneFlow	9	EA	25	0	106181.90045248868	117331000	1105
OneGeneFlow	9	EA	26	0	110377.55102040817	118987000	1078
OneGeneFlow	9	EA	27	0	109599.62406015038	116614000	1064
OneGeneFlow	9	EA	28	0	100003.58422939068	111604000	1116
OneGeneFlow	9	EA	29	0	109639.88383349468	113258000	1033
OneGeneFlow	9	EA	30	0	99248.86877828055	109670000	1105
OneGeneFlow	9	EA	31	0	105238.22975517891	111763000	1062
OneGeneFlow	9	EA	32	0	106988.86827458256	115334000	1078
OneGeneFlow	9	EA	33	0	107509.59692898272	112025000	1042
OneGeneFlow	9	EA	34	0	102221.78988326849	105084000	1028
OneGeneFlow	9	EA	35	0	103820.73643410853	107143000	1032
OneGeneFlow	9	EA	36	0	102612.33480176212	116465000	1135
OneGeneFlow	9	EA	37	0	105173.75231053605	113798000	1082
OneGeneFlow	9	EA	38	0	112183.0985915493	119475000	1065
OneGeneFlow	9	EA	39	0	105507.63701707099	117430000	1113
OneGeneFlow	9	EA	40	0	102590.78590785908	113568000	1107
OneGeneFlow	9	EA	41	0	104041.66666666667	109868000	1056
OneGeneFlow	9	EA	42	0	104738.28920570265	102853000	982
OneGeneFlow	9	EA	43	0	110646.24505928854	111974000	1012
OneGeneFlow	9	EA	44	0	111448.08231992516	119138000	1069
OneGeneFlow	9	EA	45	0	106962.89424860853	115306000	1078
OneGeneFlow	9	EA	46	0	103380.63279002876	107826000	1043
OneGeneFlow	9	EA	47	0	107637.45387453874	116679000	1084
OneGeneFlow	9	EA	48	0	109340.2571711177	110543000	1011
OneGeneFlow	9	EA	49	0	108739.9014778325	110371000	1015
OneGeneFlow	9	WE	0	0	114041.55124653739	123507000	1083
OneGeneFlow	9	WE	1	0	102886.8778280543	113690000	1105
OneGeneFlow	9	WE	2	0	104981.14985862395	111385000	1061
OneGeneFlow	9	WE	3	0	106151.37614678899	115705000	1090
OneGeneFlow	9	WE	4	0	106326.69683257918	117491000	1105
OneGeneFlow	9	WE	5	0	109701.20259019427	118587000	1081
OneGeneFlow	9	WE	6	0	105826.12456747405	122335000	1156
OneGeneFlow	9	WE	7	0	115127.62078395624	126295000	1097
OneGeneFlow	9	WE	8	0	113358.49056603774	120160000	1060
OneGeneFlow	9	WE	9	0	103533.45554537122	112955000	1091
OneGeneFlow	9	WE	10	0	104196.9111969112	107948000	1036
OneGeneFlow	9	WE	11	0	99016.52173913043	113869000	1150
OneGeneFlow	9	WE	12	0	104686.3596872285	120494000	1151
OneGeneFlow	9	WE	13	0	112746.58869395712	115678000	1026
OneGeneFlow	9	WE	14	0	108564.46991404012	113667000	1047
OneGeneFlow	9	WE	15	0	104658.6493987049	113136000	1081
OneGeneFlow	9	WE	16	0	113002.74223034734	123625000	1094
OneGeneFlow	9	WE	17	0	110458.68152274837	118964000	1077
OneGeneFlow	9	WE	18	0	101452.22929936305	111496000	1099
OneGeneFlow	9	WE	19	0	110902.73556231003	109461000	987
OneGeneFlow	9	WE	20	0	111151.71137835337	120155000	1081
OneGeneFlow	9	WE	21	0	104402.97202797203	119437000	1144
OneGeneFlow	9	WE	22	0	108522.55639097745	115468000	1064
OneGeneFlow	9	WE	23	0	105885.26037069726	119968000	1133
OneGeneFlow	9	WE	24	0	99452.53456221198	107906000	1085
OneGeneFlow	9	WE	25	0	102265.77777777778	115049000	1125
OneGeneFlow	9	WE	26	0	107680.94804010939	118126000	1097
OneGeneFlow	9	WE	27	0	105589.36755270394	115198000	1091
OneGeneFlow	9	WE	28	0	106255.10204081633	114543000	1078
OneGeneFlow	9	WE	29	0	111853.15985130111	120354000	1076
OneGeneFlow	9	WE	30	0	108842.29717411121	119400000	1097
OneGeneFlow	9	WE	31	0	103432.45693563009	114086000	1103
OneGeneFlow	9	WE	32	0	105003.79506641366	110674000	1054
OneGeneFlow	9	WE	33	0	99701.24113475178	112463000	1128
OneGeneFlow	9	WE	34	0	108198.90510948905	118586000	1096
OneGeneFlow	9	WE	35	0	105831.03764921946	115250000	1089
OneGeneFlow	9	WE	36	0	103517.79661016949	122151000	1180
OneGeneFlow	9	WE	37	0	102571.17117117117	113854000	1110
OneGeneFlow	9	WE	38	0	101265.91760299625	108152000	1068
OneGeneFlow	9	WE	39	0	103724.35897435897	113267000	1092
OneGeneFlow	9	WE	40	0	106845.19230769231	111119000	1040
OneGeneFlow	9	WE	41	0	108838.45478489903	123967000	1139
OneGeneFlow	9	WE	42	0	106623.42342342342	118352000	1110
OneGeneFlow	9	WE	43	0	114050.4854368932	117472000	1030
OneGeneFlow	9	WE	44	0	100384.01390095569	115542000	1151
OneGeneFlow	9	WE	45	0	109250.45537340619	119957000	1098
OneGeneFlow	9	WE	46	0	116300.65359477124	124558000	1071
OneGeneFlow	9	WE	47	0	110445.94594594595	114422000	1036
OneGeneFlow	9	WE	48	0	109199.46571682992	122631000	1123
OneGeneFlow	9	WE	49	0	109190.95022624434	120656000	1105
TwoGeneFlow	0	EA	0	0	107965.14522821577	130098000	1205
TwoGeneFlow	0	EA	1	0	111556.45816409423	137326000	1231
TwoGeneFlow	0	EA	2	0	107702.33306516493	133874000	1243
TwoGeneFlow	0	EA	3	0	101969.43573667711	130113000	1276
TwoGeneFlow	0	EA	4	0	102219.07013396375	129716000	1269
TwoGeneFlow	0	EA	5	0	104612.3595505618	130347000	1246
TwoGeneFlow	0	EA	6	0	104276.6476810415	128156000	1229
TwoGeneFlow	0	EA	7	0	110366.36136552872	132550000	1201
TwoGeneFlow	0	EA	8	0	109691.04354971241	133494000	1217
TwoGeneFlow	0	EA	9	0	112313.38320864506	135113000	1203
TwoGeneFlow	0	EA	10	0	107471.81964573268	133480000	1242
TwoGeneFlow	0	EA	11	0	104980.90145148968	137420000	1309
TwoGeneFlow	0	EA	12	0	102650.44606650446	126568000	1233
TwoGeneFlow	0	EA	13	0	110650.0	139419000	1260
TwoGeneFlow	0	EA	14	0	105809.17280917281	129193000	1221
TwoGeneFlow	0	EA	15	0	106456.44891122277	127109000	1194
TwoGeneFlow	0	EA	16	0	102745.73517465475	126480000	1231
TwoGeneFlow	0	EA	17	0	115114.5584725537	144699000	1257
TwoGeneFlow	0	EA	18	0	110766.77577741408	135357000	1222
TwoGeneFlow	0	EA	19	0	112537.08439897698	132006000	1173
TwoGeneFlow	0	EA	20	0	108210.36106750392	137860000	1274
TwoGeneFlow	0	EA	21	0	114279.69671440606	135650000	1187
TwoGeneFlow	0	EA	22	0	117664.16666666667	141197000	1200
TwoGeneFlow	0	EA	23	0	108118.42105263157	131472000	1216
TwoGeneFlow	0	EA	24	0	108453.81526104418	135025000	1245
TwoGeneFlow	0	EA	25	0	103139.07284768212	124592000	1208
TwoGeneFlow	0	EA	26	0	111105.3901850362	138104000	1243
TwoGeneFlow	0	EA	27	0	113854.14987912973	141293000	1241
TwoGeneFlow	0	EA	28	0	101930.0244100895	125272000	1229
TwoGeneFlow	0	EA	29	0	112322.47284878863	134450000	1197
TwoGeneFlow	0	EA	30	0	111861.83656276327	132780000	1187
TwoGeneFlow	0	EA	31	0	117219.73466003317	141367000	1206
TwoGeneFlow	0	EA	32	0	106489.91121872478	131941000	1239
TwoGeneFlow	0	EA	33	0	112603.8961038961	138728000	1232
TwoGeneFlow	0	EA	34	0	115035.77235772357	141494000	1230
TwoGeneFlow	0	EA	35	0	113040.50632911392	133953000	1185
TwoGeneFlow	0	EA	36	0	116600.33726812816	138288000	1186
TwoGeneFlow	0	EA	37	0	112620.18047579983	137284000	1219
TwoGeneFlow	0	EA	38	0	108620.5501618123	134255000	1236
TwoGeneFlow	0	EA	39	0	102145.97970335676	130849000	1281
TwoGeneFlow	0	EA	40	0	104634.38256658596	129642000	1239
TwoGeneFlow	0	EA	41	0	112909.16398713826	140459000	1244
TwoGeneFlow	0	EA	42	0	106568.34532374101	133317000	1251
TwoGeneFlow	0	EA	43	0	106526.84563758389	126980000	1192
TwoGeneFlow	0	EA	44	0	108818.1083265966	134608000	1237
TwoGeneFlow	0	EA	45	0	105266.83087027914	128215000	1218
TwoGeneFlow	0	EA	46	0	106939.31837073981	128648000	1203
TwoGeneFlow	0	EA	47	0	103482.50610252237	127180000	1229
TwoGeneFlow	0	EA	48	0	111977.94117647059	137061000	1224
TwoGeneFlow	0	EA	49	0	108099.42004971002	130476000	1207
TwoGeneFlow	0	WE	0	0	105010.81081081081	116562000	1110
TwoGeneFlow	0	WE	1	0	99289.85507246378	109616000	1104
TwoGeneFlow	0	WE	2	0	101245.33582089552	108535000	1072
TwoGeneFlow	0	WE	3	0	97017.19457013575	107204000	1105
TwoGeneFlow	0	WE	4	0	94683.15018315018	103394000	1092
TwoGeneFlow	0	WE	5	0	101206.54205607477	108291000	1070
TwoGeneFlow	0	WE	6	0	106386.14800759013	112131000	1054
TwoGeneFlow	0	WE	7	0	100068.73822975518	106273000	1062
TwoGeneFlow	0	WE	8	0	102955.30726256983	110574000	1074
TwoGeneFlow	0	WE	9	0	99484.66257668711	113512000	1141
TwoGeneFlow	0	WE	10	0	102073.89635316699	106361000	1042
TwoGeneFlow	0	WE	11	0	101783.85899814471	109723000	1078
TwoGeneFlow	0	WE	12	0	103765.97836774828	105530000	1017
TwoGeneFlow	0	WE	13	0	103242.14417744917	111708000	1082
TwoGeneFlow	0	WE	14	0	105758.83952855847	116652000	1103
TwoGeneFlow	0	WE	15	0	104830.85501858736	112798000	1076
TwoGeneFlow	0	WE	16	0	98873.68421052632	103323000	1045
TwoGeneFlow	0	WE	17	0	101193.3867735471	100991000	998
TwoGeneFlow	0	WE	18	0	108235.18164435946	113214000	1046
TwoGeneFlow	0	WE	19	0	103373.08039747064	114434000	1107
TwoGeneFlow	0	WE	20	0	98923.29817833174	103177000	1043
TwoGeneFlow	0	WE	21	0	98429.38388625592	103843000	1055
TwoGeneFlow	0	WE	22	0	107219.074598678	113545000	1059
TwoGeneFlow	0	WE	23	0	98640.6396989652	104855000	1063
TwoGeneFlow	0	WE	24	0	99742.82888229475	100840000	1011
TwoGeneFlow	0	WE	25	0	100565.29680365296	110119000	1095
TwoGeneFlow	0	WE	26	0	98400.0	111192000	1130
TwoGeneFlow	0	WE	27	0	108000.96899224806	111457000	1032
TwoGeneFlow	0	WE	28	0	100578.56494096277	110737000	1101
TwoGeneFlow	0	WE	29	0	102545.53651938683	113723000	1109
TwoGeneFlow	0	WE	30	0	105305.36585365854	107938000	1025
TwoGeneFlow	0	WE	31	0	98225.6157635468	99699000	1015
TwoGeneFlow	0	WE	32	0	94501.79533213645	105275000	1114
TwoGeneFlow	0	WE	33	0	102750.2467917078	104086000	1013
TwoGeneFlow	0	WE	34	0	94886.51162790698	102003000	1075
TwoGeneFlow	0	WE	35	0	106958.04195804195	107065000	1001
TwoGeneFlow	0	WE	36	0	108305.58183538316	114479000	1057
TwoGeneFlow	0	WE	37	0	98686.07825295723	108456000	1099
TwoGeneFlow	0	WE	38	0	104368.32239925023	111361000	1067
TwoGeneFlow	0	WE	39	0	98984.0425531915	111654000	1128
TwoGeneFlow	0	WE	40	0	100056.98005698006	105360000	1053
TwoGeneFlow	0	WE	41	0	99898.69888475837	107491000	1076
TwoGeneFlow	0	WE	42	0	100403.29972502291	109540000	1091
TwoGeneFlow	0	WE	43	0	100820.05899705015	102534000	1017
TwoGeneFlow	0	WE	44	0	101590.0	111749000	1100
TwoGeneFlow	0	WE	45	0	100775.3017641597	108535000	1077
TwoGeneFlow	0	WE	46	0	104743.51585014409	109038000	1041
TwoGeneFlow	0	WE	47	0	101561.29032258065	110194000	1085
TwoGeneFlow	0	WE	48	0	98112.5	109886000	1120
TwoGeneFlow	0	WE	49	0	102488.37209302325	110175000	1075
TwoGeneFlow	1	EA	0	0	105627.24935732648	123267000	1167
TwoGeneFlow	1	EA	1	0	106290.56924384028	125104000	1177
TwoGeneFlow	1	EA	2	0	98173.94888705689	119085000	1213
TwoGeneFlow	1	EA	3	0	99508.26121164438	126475000	1271
TwoGeneFlow	1	EA	4	0	105271.66666666667	126326000	1200
TwoGeneFlow	1	EA	5	0	104518.0817610063	132947000	1272
TwoGeneFlow	1	EA	6	0	99055.64516129032	122829000	1240
TwoGeneFlow	1	EA	7	0	112316.79721496954	129052000	1149
TwoGeneFlow	1	EA	8	0	107251.74825174826	122696000	1144
TwoGeneFlow	1	EA	9	0	102830.33419023137	120003000	1167
TwoGeneFlow	1	EA	10	0	101148.45704753962	121277000	1199
TwoGeneFlow	1	EA	11	0	100643.47826086957	127314000	1265
TwoGeneFlow	1	EA	12	0	109756.70995670995	126769000	1155
TwoGeneFlow	1	EA	13	0	99818.62745098039	122178000	1224
TwoGeneFlow	1	EA	14	0	101002.390438247	126758000	1255
TwoGeneFlow	1	EA	15	0	101222.22222222222	122074000	1206
TwoGeneFlow	1	EA	16	0	107131.64556962025	126951000	1185
TwoGeneFlow	1	EA	17	0	104398.38056680161	128932000	1235
TwoGeneFlow	1	EA	18	0	106981.57453936349	127736000	1194
TwoGeneFlow	1	EA	19	0	100743.399339934	122101000	1212
TwoGeneFlow	1	EA	20	0	110970.17398508699	133941000	1207
TwoGeneFlow	1	EA	21	0	108027.89518174133	127797000	1183
TwoGeneFlow	1	EA	22	0	107040.26294165982	130268000	1217
TwoGeneFlow	1	EA	23	0	103197.58064516129	127965000	1240
TwoGeneFlow	1	EA	24	0	104933.99339933993	127180000	1212
TwoGeneFlow	1	EA	25	0	99764.88785769528	128996000	1293
TwoGeneFlow	1	EA	26	0	106013.02931596091	130184000	1228
TwoGeneFlow	1	EA	27	0	106551.66374781086	121682000	1142
TwoGeneFlow	1	EA	28	0	96964.14017929911	118975000	1227
TwoGeneFlow	1	EA	29	0	101752.75190516512	120170000	1181
TwoGeneFlow	1	EA	30	0	105536.21981681931	126749000	1201
TwoGeneFlow	1	EA	31	0	103422.82958199357	128658000	1244
TwoGeneFlow	1	EA	32	0	108230.44217687075	127279000	1176
TwoGeneFlow	1	EA	33	0	101756.46371976647	122006000	1199
TwoGeneFlow	1	EA	34	0	118829.80524978832	140338000	1181
TwoGeneFlow	1	EA	35	0	100626.80237489397	118639000	1179
TwoGeneFlow	1	EA	36	0	104828.28282828283	124536000	1188
TwoGeneFlow	1	EA	37	0	112426.86056458512	131427000	1169
TwoGeneFlow	1	EA	38	0	104405.01212611156	129149000	1237
TwoGeneFlow	1	EA	39	0	103876.92307692308	121536000	1170
TwoGeneFlow	1	EA	40	0	100710.9872611465	126493000	1256
TwoGeneFlow	1	EA	41	0	105967.42957746479	120379000	1136
TwoGeneFlow	1	EA	42	0	102703.82165605096	128996000	1256
TwoGeneFlow	1	EA	43	0	104398.53300733496	128097000	1227
TwoGeneFlow	1	EA	44	0	109927.80082987552	132463000	1205
TwoGeneFlow	1	EA	45	0	106015.24879614767	132095000	1246
TwoGeneFlow	1	EA	46	0	101024.20701168614	121027000	1198
TwoGeneFlow	1	EA	47	0	113236.79727427597	132940000	1174
TwoGeneFlow	1	EA	48	0	95235.9723289777	123902000	1301
TwoGeneFlow	1	EA	49	0	107073.33908541847	124098000	1159
TwoGeneFlow	1	WE	0	0	99316.72932330827	105673000	1064
TwoGeneFlow	1	WE	1	0	104022.09414024976	108287000	1041
TwoGeneFlow	1	WE	2	0	106635.82089552238	107169000	1005
TwoGeneFlow	1	WE	3	0	103328.29181494661	116141000	1124
TwoGeneFlow	1	WE	4	0	104975.73306370071	103821000	989
TwoGeneFlow	1	WE	5	0	101496.61181026137	104846000	1033
TwoGeneFlow	1	WE	6	0	101762.31884057971	105324000	1035
TwoGeneFlow	1	WE	7	0	109911.37965760322	109142000	993
TwoGeneFlow	1	WE	8	0	104077.5269872424	106055000	1019
TwoGeneFlow	1	WE	9	0	106367.86060019361	109878000	1033
TwoGeneFlow	1	WE	10	0	103360.52366565962	102637000	993
TwoGeneFlow	1	WE	11	0	107973.41513292433	105598000	978
TwoGeneFlow	1	WE	12	0	100191.45146927872	112515000	1123
TwoGeneFlow	1	WE	13	0	99503.73134328358	106668000	1072
TwoGeneFlow	1	WE	14	0	99502.05761316873	96716000	972
TwoGeneFlow	1	WE	15	0	96878.00369685768	104822000	1082
TwoGeneFlow	1	WE	16	0	103805.5281342547	105155000	1013
TwoGeneFlow	1	WE	17	0	98293.40101522843	96819000	985
TwoGeneFlow	1	WE	18	0	108808.11078140455	110005000	1011
TwoGeneFlow	1	WE	19	0	109616.2109375	112247000	1024
TwoGeneFlow	1	WE	20	0	101083.17025440313	103307000	1022
TwoGeneFlow	1	WE	21	0	97278.42435094001	108660000	1117
TwoGeneFlow	1	WE	22	0	98849.95251661919	104089000	1053
TwoGeneFlow	1	WE	23	0	101319.85294117648	110236000	1088
TwoGeneFlow	1	WE	24	0	102531.77570093458	109709000	1070
TwoGeneFlow	1	WE	25	0	102846.52981427175	105212000	1023
TwoGeneFlow	1	WE	26	0	102660.45142296368	104611000	1019
TwoGeneFlow	1	WE	27	0	103014.50676982592	106517000	1034
TwoGeneFlow	1	WE	28	0	103455.26838966203	104076000	1006
TwoGeneFlow	1	WE	29	0	102969.60486322189	101631000	987
TwoGeneFlow	1	WE	30	0	101593.6626281454	109010000	1073
TwoGeneFlow	1	WE	31	0	98593.83753501401	105594000	1071
TwoGeneFlow	1	WE	32	0	101938.40579710146	112540000	1104
TwoGeneFlow	1	WE	33	0	99408.64440078585	101198000	1018
TwoGeneFlow	1	WE	34	0	104981.00664767332	110545000	1053
TwoGeneFlow	1	WE	35	0	108807.6563958917	116533000	1071
TwoGeneFlow	1	WE	36	0	102295.65217391304	105876000	1035
TwoGeneFlow	1	WE	37	0	106728.1746031746	107582000	1008
TwoGeneFlow	1	WE	38	0	99034.70919324578	105571000	1066
TwoGeneFlow	1	WE	39	0	103006.86274509804	105067000	1020
TwoGeneFlow	1	WE	40	0	99957.81399808245	104256000	1043
TwoGeneFlow	1	WE	41	0	103542.93893129771	108513000	1048
TwoGeneFlow	1	WE	42	0	103945.55873925501	108831000	1047
TwoGeneFlow	1	WE	43	0	102798.28734538535	108041000	1051
TwoGeneFlow	1	WE	44	0	95828.49364791288	105603000	1102
TwoGeneFlow	1	WE	45	0	95183.73205741627	99467000	1045
TwoGeneFlow	1	WE	46	0	101486.94779116465	101081000	996
TwoGeneFlow	1	WE	47	0	103151.10683349374	107174000	1039
TwoGeneFlow	1	WE	48	0	102947.52475247525	103977000	1010
TwoGeneFlow	1	WE	49	0	101029.85074626865	101535000	1005
TwoGeneFlow	2	EA	0	0	106527.88688138255	135610000	1273
TwoGeneFlow	2	EA	1	0	108861.1729769859	146636000	1347
TwoGeneFlow	2	EA	2	0	109249.02723735408	140385000	1285
TwoGeneFlow	2	EA	3	0	104242.63038548753	137913000	1323
TwoGeneFlow	2	EA	4	0	104747.68518518518	135753000	1296
TwoGeneFlow	2	EA	5	0	109981.25	140776000	1280
TwoGeneFlow	2	EA	6	0	110087.52025931928	135848000	1234
TwoGeneFlow	2	EA	7	0	105556.66923670008	136907000	1297
TwoGeneFlow	2	EA	8	0	102898.14126394052	138398000	1345
TwoGeneFlow	2	EA	9	0	107988.87240356083	145569000	1348
TwoGeneFlow	2	EA	10	0	112065.67630961689	143332000	1279
TwoGeneFlow	2	EA	11	0	116575.15822784811	147351000	1264
TwoGeneFlow	2	EA	12	0	106488.01916932907	133323000	1252
TwoGeneFlow	2	EA	13	0	106260.86956521739	141752000	1334
TwoGeneFlow	2	EA	14	0	111717.46031746031	140764000	1260
TwoGeneFlow	2	EA	15	0	109874.70449172577	139431000	1269
TwoGeneFlow	2	EA	16	0	104318.73479318735	128625000	1233
TwoGeneFlow	2	EA	17	0	105061.96746707978	135635000	1291
TwoGeneFlow	2	EA	18	0	103291.6984006093	135622000	1313
TwoGeneFlow	2	EA	19	0	106587.44394618834	142614000	1338
TwoGeneFlow	2	EA	20	0	112499.21507064364	143324000	1274
TwoGeneFlow	2	EA	21	0	104467.417538214	129853000	1243
TwoGeneFlow	2	EA	22	0	101939.23076923077	132521000	1300
TwoGeneFlow	2	EA	23	0	108458.49200304646	142406000	1313
TwoGeneFlow	2	EA	24	0	111426.6873545384	143629000	1289
TwoGeneFlow	2	EA	25	0	102239.49889462048	138739000	1357
TwoGeneFlow	2	EA	26	0	105731.03448275862	137979000	1305
TwoGeneFlow	2	EA	27	0	106466.46341463414	139684000	1312
TwoGeneFlow	2	EA	28	0	108785.71428571429	141639000	1302
TwoGeneFlow	2	EA	29	0	106856.60091047041	140837000	1318
TwoGeneFlow	2	EA	30	0	105219.57040572792	132261000	1257
TwoGeneFlow	2	EA	31	0	110718.75	138177000	1248
TwoGeneFlow	2	EA	32	0	103865.94761171032	134818000	1298
TwoGeneFlow	2	EA	33	0	104009.6942580164	139477000	1341
TwoGeneFlow	2	EA	34	0	106417.30474732006	138981000	1306
TwoGeneFlow	2	EA	35	0	109345.56574923548	143024000	1308
TwoGeneFlow	2	EA	36	0	110344.02985074627	147861000	1340
TwoGeneFlow	2	EA	37	0	106019.18649270914	138143000	1303
TwoGeneFlow	2	EA	38	0	109288.12260536398	142621000	1305
TwoGeneFlow	2	EA	39	0	103690.63670411985	138427000	1335
TwoGeneFlow	2	EA	40	0	108618.90007745933	140227000	1291
TwoGeneFlow	2	EA	41	0	111872.08366854384	139057000	1243
TwoGeneFlow	2	EA	42	0	109698.89937106919	139537000	1272
TwoGeneFlow	2	EA	43	0	107245.85218702866	142208000	1326
TwoGeneFlow	2	EA	44	0	110122.62658227848	139195000	1264
TwoGeneFlow	2	EA	45	0	104613.65399534523	134847000	1289
TwoGeneFlow	2	EA	46	0	104427.48671222475	137531000	1317
TwoGeneFlow	2	EA	47	0	107309.06274206041	138536000	1291
TwoGeneFlow	2	EA	48	0	110500.0	140556000	1272
TwoGeneFlow	2	EA	49	0	103952.4959742351	129109000	1242
TwoGeneFlow	2	WE	0	0	107993.65942028986	119225000	1104
TwoGeneFlow	2	WE	1	0	102826.16651418115	112389000	1093
TwoGeneFlow	2	WE	2	0	115016.88182720954	115822000	1007
TwoGeneFlow	2	WE	3	0	106140.38286235186	116436000	1097
TwoGeneFlow	2	WE	4	0	106374.4075829384	112225000	1055
TwoGeneFlow	2	WE	5	0	105563.82001836547	114959000	1089
TwoGeneFlow	2	WE	6	0	104356.48148148147	112705000	1080
TwoGeneFlow	2	WE	7	0	111639.923591213	116887000	1047
TwoGeneFlow	2	WE	8	0	110424.97670083877	118486000	1073
TwoGeneFlow	2	WE	9	0	110903.84615384616	121107000	1092
TwoGeneFlow	2	WE	10	0	104600.72267389341	115793000	1107
TwoGeneFlow	2	WE	11	0	109607.23981900452	121116000	1105
TwoGeneFlow	2	WE	12	0	104272.3091076357	113344000	1087
TwoGeneFlow	2	WE	13	0	100486.63101604278	112746000	1122
TwoGeneFlow	2	WE	14	0	106224.77876106194	120034000	1130
TwoGeneFlow	2	WE	15	0	111271.98549410698	122733000	1103
TwoGeneFlow	2	WE	16	0	99919.19191919192	108812000	1089
TwoGeneFlow	2	WE	17	0	104966.57633242999	116198000	1107
TwoGeneFlow	2	WE	18	0	107861.18721461187	118108000	1095
TwoGeneFlow	2	WE	19	0	110417.65241128298	121349000	1099
TwoGeneFlow	2	WE	20	0	104673.50746268657	112210000	1072
TwoGeneFlow	2	WE	21	0	105463.8989169675	116854000	1108
